#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome","NZ_CP013992.1",3061977,3062723,"-",,,"AWN65_RS13415","WP_174647501.1",248,"MULTISPECIES: NlpC/P60 family protein"
"chromosome","NZ_CP013992.1",3062704,3063774,"+",,,"AWN65_RS13420","WP_060383611.1",356,"MULTISPECIES: PKD domain-containing protein"
"chromosome","NZ_CP013992.1",3063809,3066277,"+",,,"AWN65_RS13425","WP_060383612.1",822,"MULTISPECIES: ATP-dependent Clp protease ATP-binding subunit"
"chromosome","NZ_CP013992.1",3066291,3066740,"+",,,"AWN65_RS13430","WP_014166031.1",149,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP013992.1",3066752,3068116,"+",,,"AWN65_RS13435","WP_060383613.1",454,"MULTISPECIES: DUF5458 family protein"
"chromosome","NZ_CP013992.1",3068279,3069436,"+",,,"AWN65_RS13440","WP_060383614.1",385,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP013992.1",3069440,3069955,"+",,,"AWN65_RS13445","WP_060383615.1",171,"MULTISPECIES: type VI secretion system TssO"
"chromosome","NZ_CP013992.1",3069974,3070495,"+",,,"AWN65_RS13450","WP_145902571.1",173,"hypothetical protein"
"chromosome","NZ_CP013992.1",3070495,3071187,"+",,,"AWN65_RS13455","WP_060383617.1",230,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP013992.1",3071190,3071621,"+",,,"AWN65_RS13460","WP_174647507.1",143,"MULTISPECIES: GPW/gp25 family protein"
"chromosome","NZ_CP013992.1",3071652,3073478,"+",,,"AWN65_RS13465","WP_060383618.1",608,"MULTISPECIES: type VI secretion system baseplate subunit TssF"
"chromosome","NZ_CP013992.1",3073487,3073690,"+",,,"AWN65_RS13470","WP_060383619.1",67,"LysM domain-containing protein"
"chromosome","NZ_CP013992.1",3073794,3074090,"-",,,"AWN65_RS15300","WP_235588328.1",98,"RHS repeat-associated core domain-containing protein"
"chromosome","NZ_CP013992.1",3074594,3074971,"-",,,"AWN65_RS13480","WP_060383620.1",125,"immunity 22 family protein"
"chromosome","NZ_CP013992.1",3074981,3075256,"-",,,"AWN65_RS15305","WP_060383621.1",91,"hypothetical protein"
"chromosome","NZ_CP013992.1",3075974,3076555,"-",,,"AWN65_RS13490","WP_060383622.1",193,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP013992.1",3077559,3078119,"-",,,"AWN65_RS13500","WP_060383623.1",186,"hypothetical protein"
"chromosome","NZ_CP013992.1",3078130,3078639,"-",,,"AWN65_RS13505","WP_060383624.1",169,"AHH domain-containing protein"
"chromosome","NZ_CP013992.1",3079632,3080450,"-",,,"AWN65_RS13515","WP_060383626.1",272,"tyrosine-type recombinase/integrase"
"chromosome","NZ_CP013992.1",3080450,3081277,"-",,,"AWN65_RS13520","WP_060383627.1",275,"tyrosine-type recombinase/integrase"
"chromosome","NZ_CP013992.1",3081398,3083767,"-",,,"AWN65_RS14660","WP_063743522.1",789,"CHC2 zinc finger domain-containing protein"
"chromosome","NZ_CP013992.1",3083902,3084267,"+",,,"AWN65_RS13530","WP_060383628.1",121,"helix-turn-helix domain-containing protein"
"chromosome","NZ_CP013992.1",3084424,3084705,"-",,,"AWN65_RS13535","WP_060383629.1",93,"hypothetical protein"
"chromosome","NZ_CP013992.1",3084716,3085240,"-",,,"AWN65_RS14665","WP_081078456.1",174,"hypothetical protein"
"chromosome","NZ_CP013992.1",3086233,3087051,"-",,,"AWN65_RS13550","WP_060383630.1",272,"MULTISPECIES: tyrosine-type recombinase/integrase"
"chromosome","NZ_CP013992.1",3087051,3087878,"-",,,"AWN65_RS13555","WP_060383631.1",275,"MULTISPECIES: tyrosine-type recombinase/integrase"
"chromosome","NZ_CP013992.1",3088000,3090384,"-",,,"AWN65_RS14670","WP_081078457.1",794,"MULTISPECIES: CHC2 zinc finger domain-containing protein"
"chromosome","NZ_CP013992.1",3090537,3090869,"+",,,"AWN65_RS13565","WP_060383632.1",110,"MULTISPECIES: helix-turn-helix domain-containing protein"
"chromosome","NZ_CP013992.1",3091119,3091553,"-",,,"AWN65_RS13570","WP_060383633.1",144,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP013992.1",3091562,3092104,"-",,,"AWN65_RS13575","WP_060383634.1",180,"hypothetical protein"
"chromosome","NZ_CP013992.1",3093097,3093915,"-",,,"AWN65_RS13585","WP_060383630.1",272,"MULTISPECIES: tyrosine-type recombinase/integrase"
"chromosome","NZ_CP013992.1",3093915,3094742,"-",,,"AWN65_RS13590","WP_060383631.1",275,"MULTISPECIES: tyrosine-type recombinase/integrase"
"chromosome","NZ_CP013992.1",3094864,3097248,"-",,,"AWN65_RS14675","WP_081078457.1",794,"MULTISPECIES: CHC2 zinc finger domain-containing protein"
"chromosome","NZ_CP013992.1",3097401,3097733,"+",,,"AWN65_RS13600","WP_060383632.1",110,"MULTISPECIES: helix-turn-helix domain-containing protein"
"chromosome","NZ_CP013992.1",3097983,3098417,"-",,,"AWN65_RS13605","WP_060383633.1",144,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP013992.1",3098426,3098968,"-",,,"AWN65_RS13610","WP_060383634.1",180,"hypothetical protein"
"chromosome","NZ_CP013992.1",3099961,3100779,"-",,,"AWN65_RS13620","WP_060383626.1",272,"tyrosine-type recombinase/integrase"
"chromosome","NZ_CP013992.1",3100779,3101606,"-",,,"AWN65_RS13625","WP_060383627.1",275,"tyrosine-type recombinase/integrase"
"chromosome","NZ_CP013992.1",3101727,3104096,"-",,,"AWN65_RS14680","WP_063743522.1",789,"CHC2 zinc finger domain-containing protein"
"chromosome","NZ_CP013992.1",3104231,3104596,"+",,,"AWN65_RS13635","WP_060383628.1",121,"helix-turn-helix domain-containing protein"
"chromosome","NZ_CP013992.1",3104753,3105034,"-",,,"AWN65_RS13640","WP_060383629.1",93,"hypothetical protein"
"chromosome","NZ_CP013992.1",3105045,3105341,"-",,,"AWN65_RS14940","WP_158447620.1",98,"hypothetical protein"
"chromosome","NZ_CP013992.1",3106072,3106623,"-",,,"AWN65_RS13650","WP_060383636.1",183,"hypothetical protein"
"chromosome","NZ_CP013992.1",3107656,3108021,"-",,,"AWN65_RS13660","WP_158447622.1",121,"hypothetical protein"
"chromosome","NZ_CP013992.1",3108023,3112447,"-",,,"AWN65_RS13665","WP_081078459.1",1474,"DUF6531 domain-containing protein"
"chromosome","NZ_CP013992.1",3112466,3113809,"-",,,"AWN65_RS13670","WP_014165943.1",447,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP013992.1",3113816,3115921,"-",,"vgrG","AWN65_RS13675","WP_014165944.1",701,"MULTISPECIES: type VI secretion system tip protein VgrG"
"chromosome","NZ_CP013992.1",3115975,3116361,"-",,,"AWN65_RS13680","WP_060383639.1",128,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP013992.1",3116367,3117083,"-",,,"AWN65_RS13685","WP_060383640.1",238,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP013992.1",3117080,3117763,"-",,,"AWN65_RS13690","WP_060383641.1",227,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP013992.1",3117880,3118266,"-",,,"AWN65_RS13695","WP_060383642.1",128,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP013992.1",3119064,3120368,"+",,,"AWN65_RS13700","WP_060383643.1",434,"site-specific integrase"
"chromosome","NZ_CP013992.1",3120397,3121284,"+",,,"AWN65_RS13705","WP_060383644.1",295,"hypothetical protein"
"chromosome","NZ_CP013992.1",3121373,3121657,"+",,,"AWN65_RS13710","WP_158447624.1",94,"helix-turn-helix domain-containing protein"
"chromosome","NZ_CP013992.1",3121668,3121973,"+",,,"AWN65_RS13715","WP_060383646.1",101,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP013992.1",3121974,3123410,"+",,,"AWN65_RS13720","WP_060383647.1",478,"hypothetical protein"
"chromosome","NZ_CP013992.1",3123424,3124005,"+",,,"AWN65_RS13725","WP_060383648.1",193,"MULTISPECIES: antA/AntB antirepressor family protein"
"chromosome","NZ_CP013992.1",3124007,3124345,"+",,,"AWN65_RS13730","WP_060383649.1",112,"helix-turn-helix domain-containing protein"
"chromosome","NZ_CP013992.1",3124870,3125094,"+",,,"AWN65_RS13735","WP_060383650.1",74,"hypothetical protein"
"chromosome","NZ_CP013992.1",3125574,3126962,"+",,,"AWN65_RS13745","WP_060383651.1",462,"MULTISPECIES: dipeptidase"
"chromosome","NZ_CP013992.1",3127256,3129514,"-",,,"AWN65_RS13750","WP_060383652.1",752,"TonB-dependent receptor"
"chromosome","NZ_CP013992.1",3129608,3130267,"+",,,"AWN65_RS13755","WP_060383653.1",219,"MULTISPECIES: metal-dependent transcriptional regulator"
"chromosome","NZ_CP013992.1",3130264,3132138,"+",,,"AWN65_RS13760","WP_060383654.1",624,"Nramp family divalent metal transporter"
"chromosome","NZ_CP013992.1",3132147,3132542,"+",,,"AWN65_RS13765","WP_060383655.1",131,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP013992.1",3132724,3134817,"-",,"feoB","AWN65_RS13770","WP_060383656.1",697,"ferrous iron transport protein B"
"chromosome","NZ_CP013992.1",3134817,3135053,"-",,,"AWN65_RS13775","WP_060383657.1",78,"MULTISPECIES: ferrous iron transport protein A"
"chromosome","NZ_CP013992.1",3135823,3136050,"-",,,"AWN65_RS15330","WP_235588329.1",75,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP013992.1",3136139,3136357,"-",,,"AWN65_RS15335","WP_060383658.1",72,"hypothetical protein"
"chromosome","NZ_CP013992.1",3136361,3136549,"-",,,"AWN65_RS13785","WP_060383659.1",62,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP013992.1",3136634,3137173,"-",,,"AWN65_RS13790","WP_060383660.1",179,"hypothetical protein"
"chromosome","NZ_CP013992.1",3137176,3139872,"-",,,"AWN65_RS15340","WP_235588330.1",898,"hypothetical protein"
"chromosome","NZ_CP013992.1",3139934,3143554,"-",,,"AWN65_RS15345","WP_235588331.1",1206,"hypothetical protein"
"chromosome","NZ_CP013992.1",3143632,3144669,"-",,,"AWN65_RS13805","WP_060383661.1",345,"MULTISPECIES: patatin-like phospholipase family protein"
"chromosome","NZ_CP013992.1",3145037,3145732,"+",,,"AWN65_RS13810","WP_060383662.1",231,"MULTISPECIES: helix-turn-helix transcriptional regulator"
"chromosome","NZ_CP013992.1",3146025,3146792,"-",,,"AWN65_RS13815","WP_060383911.1",255,"amidohydrolase"
"chromosome","NZ_CP013992.1",3146802,3147953,"-",,,"AWN65_RS13820","WP_060383663.1",383,"polysaccharide deacetylase family protein"
"chromosome","NZ_CP013992.1",3147916,3149079,"-",,,"AWN65_RS13825","WP_060383664.1",387,"tetratricopeptide repeat protein"
"chromosome","NZ_CP013992.1",3149093,3149665,"-",,,"AWN65_RS13830","WP_060383665.1",190,"hypothetical protein"
"chromosome","NZ_CP013992.1",3149677,3150348,"-",,,"AWN65_RS13835","WP_145902572.1",223,"hypothetical protein"
"chromosome","NZ_CP013992.1",3150394,3151107,"-",,,"AWN65_RS13840","WP_060383667.1",237,"hypothetical protein"
"chromosome","NZ_CP013992.1",3151132,3151644,"-",,,"AWN65_RS13845","WP_060383668.1",170,"thioredoxin family protein"
"chromosome","NZ_CP013992.1",3151734,3152495,"-",,,"AWN65_RS13850","WP_060383669.1",253,"MULTISPECIES: succinate dehydrogenase/fumarate reductase iron-sulfur subunit"
"chromosome","NZ_CP013992.1",3152589,3154598,"-",,,"AWN65_RS13855","WP_060383670.1",669,"MULTISPECIES: fumarate reductase/succinate dehydrogenase flavoprotein subunit"
"chromosome","NZ_CP013992.1",3154618,3155448,"-",,,"AWN65_RS13860","WP_060383671.1",276,"MULTISPECIES: succinate dehydrogenase cytochrome b subunit"
"chromosome","NZ_CP013992.1",3155587,3158250,"-",,,"AWN65_RS13865","WP_060383672.1",887,"glycosyl hydrolase"
"chromosome","NZ_CP013992.1",3158339,3158905,"+",,,"AWN65_RS13870","WP_060383673.1",188,"MULTISPECIES: Crp/Fnr family transcriptional regulator"
"chromosome","NZ_CP013992.1",3159021,3160313,"+",,,"AWN65_RS13875","WP_060383674.1",430,"MULTISPECIES: aminopeptidase P family protein"
"chromosome","NZ_CP013992.1",3160510,3161577,"+",,,"AWN65_RS13880","WP_060383675.1",355,"MULTISPECIES: DUF2891 domain-containing protein"
"chromosome","NZ_CP013992.1",3161614,3162396,"+",,,"AWN65_RS13885","WP_060383676.1",260,"MULTISPECIES: alpha/beta hydrolase"
"chromosome","NZ_CP013992.1",3162393,3165152,"-",,,"AWN65_RS13890","WP_060383677.1",919,"MULTISPECIES: PD-(D/E)XK nuclease family protein"
"chromosome","NZ_CP013992.1",3165215,3166621,"-",,,"AWN65_RS13895","WP_060383678.1",468,"MULTISPECIES: OmpA family protein"
"chromosome","NZ_CP013992.1",3166727,3167920,"-",,"kbl","AWN65_RS13900","WP_060383679.1",397,"MULTISPECIES: glycine C-acetyltransferase"
"chromosome","NZ_CP013992.1",3167999,3171157,"-",,,"AWN65_RS13905","WP_060383680.1",1052,"UvrD-helicase domain-containing protein"
"chromosome","NZ_CP013992.1",3171334,3171939,"+",,,"AWN65_RS13910","WP_060383681.1",201,"MULTISPECIES: superoxide dismutase"
"chromosome","NZ_CP013992.1",3172054,3172620,"-",,,"AWN65_RS13915","WP_060383682.1",188,"MULTISPECIES: 5-formyltetrahydrofolate cyclo-ligase"
"chromosome","NZ_CP013992.1",3172682,3174472,"+",,"uvrC","AWN65_RS13920","WP_060383683.1",596,"MULTISPECIES: excinuclease ABC subunit UvrC"
"chromosome","NZ_CP013992.1",3174477,3176711,"+",,,"AWN65_RS13925","WP_060383912.1",744,"MULTISPECIES: patatin-like phospholipase family protein"
"chromosome","NZ_CP013992.1",3176809,3178254,"+",,,"AWN65_RS13930","WP_060383684.1",481,"MULTISPECIES: amino acid permease"
"chromosome","NZ_CP013992.1",3178624,3180420,"-",,"lepA","AWN65_RS13935","WP_060383685.1",598,"MULTISPECIES: translation elongation factor 4"
"chromosome","NZ_CP013992.1",3181222,3182205,"+",,"dusB","AWN65_RS13940","WP_060383686.1",327,"MULTISPECIES: tRNA dihydrouridine synthase DusB"
"chromosome","NZ_CP013992.1",3182282,3183907,"-",,"pckA","AWN65_RS13945","WP_060383687.1",541,"phosphoenolpyruvate carboxykinase (ATP)"
"chromosome","NZ_CP013992.1",3183976,3184362,"-",,,"AWN65_RS13950","WP_060383913.1",128,"MULTISPECIES: DUF423 domain-containing protein"
"chromosome","NZ_CP013992.1",3184486,3185838,"+",,,"AWN65_RS13955","WP_060383688.1",450,"saccharopine dehydrogenase NADP-binding domain-containing protein"
"chromosome","NZ_CP013992.1",3186257,3186727,"+",,,"AWN65_RS13960","WP_060383689.1",156,"MULTISPECIES: Lrp/AsnC ligand binding domain-containing protein"
"chromosome","NZ_CP013992.1",3186795,3187493,"-",,,"AWN65_RS13965","WP_060383690.1",232,"zinc metallopeptidase"
"chromosome","NZ_CP013992.1",3187620,3189257,"-",,,"AWN65_RS13970","WP_060383691.1",545,"MULTISPECIES: S41 family peptidase"
"chromosome","NZ_CP013992.1",3189322,3190071,"-",,"mtgA","AWN65_RS13975","WP_060383692.1",249,"MULTISPECIES: monofunctional biosynthetic peptidoglycan transglycosylase"
"chromosome","NZ_CP013992.1",3190072,3191184,"-",,,"AWN65_RS13980","WP_060383693.1",370,"MULTISPECIES: FAD-binding oxidoreductase"
"chromosome","NZ_CP013992.1",3191175,3192326,"-",,,"AWN65_RS13985","WP_060383694.1",383,"MULTISPECIES: HAMP domain-containing histidine kinase"
"chromosome","NZ_CP013992.1",3192423,3193295,"+",,,"AWN65_RS13990","WP_060383695.1",290,"MULTISPECIES: flavin reductase family protein"
"chromosome","NZ_CP013992.1",3193311,3193700,"+",,,"AWN65_RS13995","WP_060383696.1",129,"MULTISPECIES: DUF3127 domain-containing protein"
"chromosome","NZ_CP013992.1",3193817,3194455,"+",,"aat","AWN65_RS14000","WP_060383697.1",212,"MULTISPECIES: leucyl/phenylalanyl-tRNA--protein transferase"
"chromosome","NZ_CP013992.1",3194821,3194964,"-",,,"AWN65_RS14945","WP_158447625.1",47,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP013992.1",3195116,3195382,"-",,,"AWN65_RS14005","WP_060383698.1",88,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP013992.1",3195620,3198451,"-",,"leuS","AWN65_RS14010","WP_060383699.1",943,"leucine--tRNA ligase"
"chromosome","NZ_CP013992.1",3198514,3199269,"-",,,"AWN65_RS14015","WP_060383700.1",251,"MULTISPECIES: phosphatase PAP2 family protein"
"chromosome","NZ_CP013992.1",3199277,3200278,"-",,,"AWN65_RS14020","WP_060383701.1",333,"MULTISPECIES: phosphatase PAP2 family protein"
"chromosome","NZ_CP013992.1",3200402,3201277,"+",,,"AWN65_RS14025","WP_060383702.1",291,"MULTISPECIES: permease-like cell division protein FtsX"
"chromosome","NZ_CP013992.1",3201350,3201580,"+",,,"AWN65_RS14030","WP_060383703.1",76,"MULTISPECIES: DUF3098 domain-containing protein"
"chromosome","NZ_CP013992.1",3201642,3202451,"+",,,"AWN65_RS14035","WP_060383704.1",269,"MULTISPECIES: undecaprenyl-diphosphate phosphatase"
"chromosome","NZ_CP013992.1",3202456,3203154,"+",,"truB","AWN65_RS14040","WP_060383705.1",232,"MULTISPECIES: tRNA pseudouridine(55) synthase TruB"
"chromosome","NZ_CP013992.1",3203355,3203984,"-",,,"AWN65_RS14045","WP_060383706.1",209,"MULTISPECIES: thioredoxin family protein"
"chromosome","NZ_CP013992.1",3204133,3204693,"+",,,"AWN65_RS14050","WP_060383707.1",186,"MULTISPECIES: DNA-3-methyladenine glycosylase I"
"chromosome","NZ_CP013992.1",3204888,3205094,"+",,"thiS","AWN65_RS14055","WP_060383708.1",68,"MULTISPECIES: sulfur carrier protein ThiS"
"chromosome","NZ_CP013992.1",3205151,3206965,"+",,"thiC","AWN65_RS14060","WP_060383709.1",604,"phosphomethylpyrimidine synthase ThiC"
"chromosome","NZ_CP013992.1",3207213,3207785,"+",,,"AWN65_RS14065","WP_060383710.1",190,"thiamine phosphate synthase"
"chromosome","NZ_CP013992.1",3207752,3208504,"+",,,"AWN65_RS14070","WP_063744162.1",250,"MULTISPECIES: hydroxymethylpyrimidine/phosphomethylpyrimidine kinase"
"chromosome","NZ_CP013992.1",3208494,3209126,"+",,"thiE","AWN65_RS14075","WP_060383712.1",210,"MULTISPECIES: thiamine phosphate synthase"
"chromosome","NZ_CP013992.1",3209119,3209877,"+",,,"AWN65_RS14080","WP_060383713.1",252,"MULTISPECIES: thiazole synthase"
"chromosome","NZ_CP013992.1",3210021,3211136,"+",,"thiH","AWN65_RS14085","WP_060383714.1",371,"2-iminoacetate synthase ThiH"
"chromosome","NZ_CP013992.1",3211692,3212402,"+",,,"AWN65_RS14090","WP_060383715.1",236,"HesA/MoeB/ThiF family protein"
"chromosome","NZ_CP013992.1",3212463,3213584,"+",,,"AWN65_RS14095","WP_060383716.1",373,"M48 family metallopeptidase"
"chromosome","NZ_CP013992.1",3213589,3214251,"+",,,"AWN65_RS14100","WP_060383717.1",220,"MULTISPECIES: TIGR00266 family protein"
"chromosome","NZ_CP013992.1",3214261,3214983,"+",,,"AWN65_RS14105","WP_060383718.1",240,"TIGR00266 family protein"
"chromosome","NZ_CP013992.1",3214991,3215674,"+",,,"AWN65_RS14110","WP_081078461.1",227,"TIGR00266 family protein"
"chromosome","NZ_CP013992.1",3216041,3216490,"-",,,"AWN65_RS14115","WP_060383719.1",149,"MULTISPECIES: GNAT family N-acetyltransferase"
"chromosome","NZ_CP013992.1",3216543,3218579,"-",,,"AWN65_RS14120","WP_060383720.1",678,"MULTISPECIES: LysM peptidoglycan-binding domain-containing protein"
"chromosome","NZ_CP013992.1",3218686,3219873,"-",,,"AWN65_RS14125","WP_060383721.1",395,"phosphoglycerate kinase"
"chromosome","NZ_CP013992.1",3219975,3220967,"-",,,"AWN65_RS14130","WP_081078462.1",330,"MULTISPECIES: type IX secretion system membrane protein PorP/SprF"
"chromosome","NZ_CP013992.1",3220983,3235190,"-",,,"AWN65_RS14135","WP_060383722.1",4735,"T9SS type B sorting domain-containing protein"
"chromosome","NZ_CP013992.1",3235289,3239467,"-",,,"AWN65_RS14140","WP_060383723.1",1392,"PorP/SprF family type IX secretion system membrane protein"
"chromosome","NZ_CP013992.1",3239485,3240894,"-",,,"AWN65_RS14145","WP_060383724.1",469,"MULTISPECIES: gliding motility-associated C-terminal domain-containing protein"
"chromosome","NZ_CP013992.1",3241066,3242349,"-",,,"AWN65_RS14150","WP_060383725.1",427,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP013992.1",3242422,3242859,"-",,,"AWN65_RS14155","WP_060383726.1",145,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP013992.1",3243452,3244600,"+",,,"AWN65_RS14160","WP_060383727.1",382,"MULTISPECIES: DNA polymerase III subunit delta\\'"
"chromosome","NZ_CP013992.1",3244605,3244988,"+",,,"AWN65_RS14165","WP_060383728.1",127,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP013992.1",3245033,3245614,"-",,,"AWN65_RS14170","WP_060383729.1",193,"MULTISPECIES: OmpH family outer membrane protein"
"chromosome","NZ_CP013992.1",3248053,3248904,"-",,,"AWN65_RS14175","WP_060383730.1",283,"MULTISPECIES: class I SAM-dependent methyltransferase"
"chromosome","NZ_CP013992.1",3248999,3250870,"-",,"mnmG","AWN65_RS14180","WP_060383731.1",623,"tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG"
"chromosome","NZ_CP013992.1",3250995,3251417,"-",,"ybeY","AWN65_RS14185","WP_060383732.1",140,"MULTISPECIES: rRNA maturation RNase YbeY"
"chromosome","NZ_CP013992.1",3251404,3254757,"-",,,"AWN65_RS14190","WP_060383733.1",1117,"hypothetical protein"
"chromosome","NZ_CP013992.1",3254929,3256431,"+",,"gltX","AWN65_RS14195","WP_060383916.1",500,"MULTISPECIES: glutamate--tRNA ligase"
"chromosome","NZ_CP013992.1",3256545,3257525,"+",,,"AWN65_RS14200","WP_060383734.1",326,"MULTISPECIES: SPFH domain-containing protein"
"chromosome","NZ_CP013992.1",3257727,3258482,"-",,,"AWN65_RS14205","WP_060383735.1",251,"T9SS type A sorting domain-containing protein"
"chromosome","NZ_CP013992.1",3258574,3260262,"-",,,"AWN65_RS14210","WP_060383736.1",562,"MULTISPECIES: glutamine--tRNA ligase/YqeY domain fusion protein"
"chromosome","NZ_CP013992.1",3260381,3260737,"+",,"folB","AWN65_RS14215","WP_060383737.1",118,"MULTISPECIES: dihydroneopterin aldolase"
